id_reserva,id_cliente,data_checkin,data_checkout,valor_total
4391,2793,2023-12-18,2024-10-04,1427.69
4392,2826,2024-07-03,2024-09-27,320.47
4393,1679,2024-02-05,2024-03-03,9374.62
4394,4547,2024-08-16,2024-08-29,4026.94
4395,4149,2024-08-21,2024-09-13,2293.59
4396,3535,2024-08-04,2024-09-07,1233.69
4397,700,2024-09-01,2024-09-07,4041.96
4398,3647,2023-12-10,2024-06-12,8374.24
4399,3049,2024-04-16,2024-06-01,882.72
4400,4555,2024-04-24,2024-09-16,7975.67
4401,1328,2024-01-14,2024-06-01,5932.95
4402,1779,2023-11-29,2024-01-16,2644.62
4403,1446,2024-03-02,2024-05-04,3935.48
4404,307,2024-08-03,2024-09-05,2639.44
4405,3534,2024-08-05,2024-08-23,6058.58
4406,4874,2024-06-14,2024-09-23,8923.6
4407,1662,2023-11-14,2023-12-11,4853.13
4408,4692,2024-08-25,2024-09-12,533.6
4409,3435,2024-03-20,2024-09-25,5651.59
4410,740,2024-08-19,2024-09-24,4258.85
4411,4084,2024-08-23,2024-09-13,1910.09
4412,4612,2023-10-19,2024-05-06,6403.07
4413,1660,2024-01-14,2024-07-06,4471.18
4414,2110,2024-05-17,2024-08-16,1614.45
4415,1060,2024-07-01,2024-08-20,8087.79
4416,1911,2024-02-17,2024-03-24,1379.58
4417,2264,2024-03-07,2024-07-01,3664.09
4418,4700,2024-07-13,2024-08-20,1612.4
4419,3555,2023-10-20,2024-01-14,5613.98
4420,4068,2024-03-27,2024-06-21,5739.6
4421,4754,2023-09-29,2024-01-30,4331.84
4422,439,2023-10-23,2024-04-10,3365.11
4423,1348,2024-04-29,2024-06-27,2831.21
4424,3669,2024-08-08,2024-08-10,2447.91
4425,2902,2024-07-15,2024-09-21,5456.15
4426,4601,2024-04-29,2024-07-31,9190.41
4427,1095,2023-10-20,2024-07-02,1439.83
4428,1624,2024-03-03,2024-03-03,8002.19
4429,3868,2024-08-16,2024-09-24,3010.29
4430,792,2024-04-02,2024-07-03,4076.15
4431,3906,2024-06-04,2024-08-12,2013.01
4432,2725,2023-11-23,2024-05-25,2976.14
4433,3245,2023-12-25,2024-07-18,152.02
4434,2949,2023-12-02,2024-07-20,614.71
4435,1125,2024-01-20,2024-05-17,2498.25
4436,2459,2024-03-19,2024-04-04,7332.71
4437,4211,2024-03-12,2024-03-13,1542.54
4438,140,2024-03-10,2024-06-16,1513.59
4439,2392,2024-02-16,2024-02-26,3895.96
4440,331,2024-03-20,2024-08-25,8055.77
4441,1010,2024-04-26,2024-05-22,4829.61
4442,1278,2024-06-14,2024-10-01,2831.81
4443,2518,2023-12-09,2024-05-21,9926.95
4444,359,2024-06-18,2024-07-18,3822.68
4445,1696,2024-08-22,2024-08-22,2295.24
4446,169,2024-01-15,2024-04-17,5207.03
4447,828,2024-09-11,2024-09-14,3644.19
4448,243,2024-06-18,2024-09-29,105.32
4449,2526,2023-12-26,2024-08-22,630.38
4450,2489,2023-10-06,2023-12-26,6504.61
4451,1528,2024-06-27,2024-08-06,698.5
4452,1225,2024-08-07,2024-09-17,9356.23
4453,3132,2024-08-29,2024-10-03,298.38
4454,4104,2024-02-13,2024-02-22,5804.25
4455,10,2024-09-25,2024-09-29,6296.08
4456,1092,2024-07-05,2024-10-06,3586.94
4457,3914,2024-09-06,2024-09-15,8101.92
4458,956,2024-01-04,2024-06-20,7780.32
4459,1201,2023-10-12,2024-02-20,544.59
4460,3649,2023-10-17,2024-02-05,3681.43
4461,120,2024-01-19,2024-04-04,9360.1
4462,3703,2024-07-08,2024-08-01,2494.74
4463,4183,2024-03-02,2024-05-25,2193.52
4464,1674,2024-04-24,2024-06-17,6006.7
4465,1449,2023-10-02,2024-07-07,7445.35
4466,4831,2023-10-14,2024-04-01,9889.73
4467,871,2024-05-18,2024-08-29,8384.79
4468,1574,2024-09-13,2024-10-03,461.97
4469,2760,2023-12-23,2024-04-27,3256.39
4470,2726,2024-07-04,2024-09-22,3670.72
4471,3637,2024-05-19,2024-09-02,6592.91
4472,2707,2024-07-21,2024-10-06,4571.51
4473,580,2024-06-23,2024-08-24,5512.0
4474,2592,2024-05-11,2024-08-06,2961.54
4475,2793,2023-11-20,2024-08-11,3445.64
4476,2594,2023-12-22,2024-08-08,4400.54
4477,2922,2024-04-18,2024-05-22,6685.59
4478,1013,2024-01-26,2024-06-15,9445.57
4479,440,2024-05-11,2024-06-15,6254.1
4480,2433,2023-12-02,2023-12-26,4089.56
4481,4366,2024-08-27,2024-08-28,6047.72
4482,1181,2023-12-05,2024-08-17,1246.86
4483,1166,2024-09-01,2024-10-03,9033.28
4484,4661,2024-07-11,2024-08-03,7670.64
4485,4744,2024-09-13,2024-09-19,9647.29
4486,618,2024-04-17,2024-06-01,4956.92
4487,1377,2024-03-11,2024-08-21,9055.26
4488,3658,2023-11-25,2023-12-24,1362.82
4489,2088,2024-04-20,2024-08-09,8022.37
4490,4846,2023-11-26,2024-09-22,2242.85
4491,1409,2024-08-15,2024-09-10,3948.63
4492,3211,2024-04-17,2024-10-02,9349.33
4493,900,2024-02-05,2024-02-14,659.05
4494,2694,2024-03-27,2024-06-24,3674.7
4495,1548,2024-09-13,2024-10-01,422.66
4496,1816,2024-01-20,2024-05-16,8734.9
4497,294,2024-06-08,2024-08-02,3515.08
4498,2411,2024-02-25,2024-09-13,6444.06
4499,2568,2024-04-19,2024-06-16,1443.25
4500,2066,2024-02-18,2024-04-05,9161.59
4501,2447,2024-01-08,2024-05-28,6674.08
4502,2137,2024-04-14,2024-05-04,5610.08
4503,862,2024-07-27,2024-10-04,1635.62
4504,3237,2024-08-13,2024-09-01,1904.07
4505,2995,2024-02-17,2024-03-20,2213.59
4506,2959,2024-09-15,2024-09-28,5548.35
4507,2025,2024-06-02,2024-08-06,1933.51
4508,466,2023-12-03,2024-04-24,7394.15
4509,2191,2024-06-07,2024-08-28,3037.34
4510,1815,2024-03-01,2024-06-16,8551.82
4511,4240,2024-08-14,2024-08-20,7137.12
4512,3169,2024-08-22,2024-09-01,3340.65
4513,3281,2023-10-12,2024-06-19,8232.56
4514,296,2024-07-22,2024-09-09,8446.29
4515,2328,2023-10-09,2024-04-15,3783.67
4516,1694,2024-01-05,2024-05-26,8211.44
4517,416,2024-05-03,2024-06-12,8319.41
4518,971,2024-06-14,2024-07-09,6957.08
4519,2029,2023-11-25,2024-01-29,1571.78
4520,931,2024-05-31,2024-08-28,8958.71
4521,2372,2024-03-18,2024-04-07,8296.2
4522,1549,2024-01-04,2024-07-18,7712.47
4523,2027,2023-12-18,2024-01-07,1638.59
4524,1155,2024-01-01,2024-09-14,8701.66
4525,2552,2023-10-16,2024-09-15,9678.82
4526,93,2024-09-14,2024-09-16,7441.77
4527,4011,2024-07-02,2024-09-23,1493.38
4528,2720,2023-09-28,2023-11-09,6773.25
4529,3533,2024-08-01,2024-09-19,8822.53
4530,1425,2024-04-20,2024-07-03,1262.75
4531,2282,2024-05-14,2024-08-15,6985.64
4532,2637,2024-04-12,2024-05-19,8882.28
4533,1610,2023-11-19,2024-03-29,9575.24
4534,1786,2024-05-31,2024-07-18,2163.63
4535,3047,2024-09-02,2024-10-06,793.36
4536,4461,2024-02-05,2024-03-09,3008.2
4537,1695,2023-11-22,2024-05-27,5693.41
4538,1382,2024-06-28,2024-08-05,1567.24
4539,2127,2023-12-29,2024-09-28,4055.98
4540,4976,2024-04-25,2024-09-17,3064.36
4541,367,2024-05-27,2024-08-26,8210.48
4542,4051,2023-12-04,2024-03-16,9697.94
4543,2576,2024-04-29,2024-08-11,7375.45
4544,1246,2024-04-16,2024-08-01,5792.86
4545,155,2024-07-30,2024-09-03,4131.52
4546,2595,2024-06-30,2024-07-24,5409.31
4547,2574,2024-09-09,2024-09-24,7168.6
4548,3455,2024-07-22,2024-08-22,2844.75
4549,3958,2023-11-24,2024-02-18,3988.85
4550,3664,2024-04-16,2024-08-19,753.71
4551,4961,2024-03-19,2024-07-07,1589.67
4552,3047,2023-11-08,2024-07-02,8630.8
4553,4171,2023-12-10,2024-09-04,3873.48
4554,815,2023-11-28,2024-06-16,4381.8
4555,2187,2023-12-11,2024-08-07,7827.28
4556,2508,2024-08-13,2024-09-26,4898.41
4557,3001,2023-12-24,2024-01-19,1006.13
4558,2423,2024-03-06,2024-04-04,5668.03
4559,3070,2024-07-23,2024-07-23,6022.34
4560,2087,2024-08-12,2024-09-20,1206.21
4561,3406,2024-08-31,2024-09-06,5857.56
4562,1783,2024-07-16,2024-08-11,3756.87
4563,2425,2024-09-01,2024-10-05,8594.55
4564,3012,2023-12-06,2024-06-09,3734.92
4565,2005,2023-12-11,2024-07-31,4862.75
4566,3438,2024-07-11,2024-08-31,665.9
4567,3226,2023-10-20,2024-06-18,3172.53
4568,2744,2024-06-30,2024-09-25,2390.43
4569,987,2024-02-03,2024-07-17,2841.47
4570,1883,2024-05-14,2024-08-10,313.03
4571,3215,2024-05-28,2024-07-05,7151.77
4572,1819,2024-04-27,2024-08-15,8896.9
4573,3723,2023-12-18,2024-06-26,9210.32
4574,2654,2023-10-13,2024-05-21,4991.72
4575,90,2024-02-08,2024-03-22,7477.58
4576,347,2024-01-31,2024-08-13,1537.45
4577,4674,2024-04-04,2024-05-12,902.49
4578,3924,2024-08-22,2024-09-20,5935.6
4579,2833,2024-06-24,2024-06-25,3452.7
4580,4086,2024-08-05,2024-08-21,6189.07
4581,3716,2024-01-27,2024-05-09,9775.68
4582,1137,2024-09-01,2024-09-24,3372.97
4583,4778,2024-09-15,2024-09-20,4106.53
4584,1711,2024-05-05,2024-06-15,3441.61
4585,2875,2023-12-06,2024-02-22,7867.83
4586,1883,2024-09-08,2024-09-12,548.94
4587,1321,2024-07-07,2024-07-23,4618.0
4588,1781,2024-08-25,2024-09-21,1514.75
4589,1053,2023-10-26,2023-12-30,3519.21
4590,3072,2024-05-19,2024-08-26,8796.97
4591,691,2024-01-28,2024-03-25,4150.42
4592,1222,2024-08-22,2024-09-13,3737.54
4593,2823,2024-09-15,2024-09-23,7422.64
4594,3985,2023-12-31,2024-01-05,4780.86
4595,57,2024-03-15,2024-04-27,7585.36
4596,2435,2023-10-21,2024-05-20,2271.68
4597,2477,2023-12-04,2024-01-31,3380.6
4598,408,2024-02-03,2024-09-13,7396.85
4599,1675,2023-10-20,2024-03-27,2605.65
4600,3277,2024-06-18,2024-08-18,1675.37
4601,3998,2024-07-06,2024-08-12,6505.68
4602,3208,2024-04-10,2024-04-18,386.29
4603,3842,2023-10-03,2024-08-25,394.41
4604,1808,2024-03-14,2024-08-28,4876.69
4605,1810,2024-05-09,2024-07-05,5228.13
4606,986,2023-11-21,2024-03-18,6456.22
4607,1626,2024-08-14,2024-08-16,3552.7
4608,4345,2024-03-16,2024-05-08,9188.53
4609,368,2024-06-22,2024-07-13,4476.2
4610,4037,2024-06-25,2024-08-08,8745.07
4611,446,2024-05-01,2024-08-19,5135.55
4612,1781,2024-03-24,2024-05-28,5587.89
4613,1526,2024-05-19,2024-06-12,9442.6
4614,512,2024-06-08,2024-08-28,8996.75
4615,2908,2024-03-07,2024-04-30,8213.98
4616,2100,2024-09-05,2024-09-22,2260.06
4617,1836,2024-02-25,2024-07-07,8455.1
4618,1653,2024-05-17,2024-06-03,4475.97
4619,1557,2023-12-14,2024-04-03,6914.91
4620,4912,2024-03-03,2024-09-28,518.33
4621,1771,2024-02-12,2024-02-28,9590.95
4622,1032,2024-03-01,2024-06-17,1850.65
4623,52,2023-12-27,2024-06-22,4366.94
4624,2015,2024-03-24,2024-08-30,1836.04
4625,4707,2024-01-30,2024-06-11,8529.63
4626,1043,2023-12-27,2024-05-01,2050.4
4627,1758,2024-01-14,2024-09-06,4175.5
4628,1160,2024-02-23,2024-10-03,9744.21
4629,2500,2024-06-22,2024-08-28,2788.65
4630,3355,2024-03-10,2024-09-17,285.67
4631,90,2024-08-07,2024-08-27,9227.15
4632,861,2024-06-22,2024-09-26,6100.46
4633,1062,2024-01-28,2024-06-11,7580.4
4634,627,2024-02-12,2024-06-07,4774.95
4635,1759,2024-07-10,2024-09-21,7325.46
4636,1530,2024-08-06,2024-09-14,6409.32
4637,4609,2024-01-05,2024-09-18,6507.58
4638,4361,2024-08-08,2024-09-30,3460.29
4639,2874,2024-07-02,2024-07-12,7170.6
4640,2366,2023-12-10,2024-08-16,2310.01
4641,2142,2024-03-03,2024-05-23,7657.66
4642,2643,2023-12-29,2024-01-29,1727.65
4643,3506,2023-12-27,2024-04-23,2359.3
4644,1726,2024-07-28,2024-08-06,3415.64
4645,1705,2023-09-27,2024-07-20,9287.05
4646,785,2024-06-18,2024-09-30,9041.93
4647,2728,2023-11-01,2024-06-18,6669.19
4648,3622,2024-02-19,2024-06-21,6426.75
4649,2655,2024-09-07,2024-09-21,4392.42
4650,1071,2024-05-02,2024-08-29,4481.53
4651,3199,2024-08-26,2024-09-25,1487.71
4652,1151,2024-02-06,2024-06-25,2334.66
4653,563,2024-01-29,2024-04-03,4419.91
4654,4194,2023-11-26,2024-07-16,1903.48
4655,3171,2024-03-30,2024-03-30,8693.64
4656,3805,2023-12-28,2024-02-08,1106.15
4657,546,2024-01-15,2024-05-23,9501.77
4658,3329,2024-02-16,2024-05-12,2926.0
4659,3667,2023-12-28,2024-08-27,4835.75
4660,1660,2024-01-09,2024-02-15,1284.16
4661,1826,2024-02-13,2024-08-05,326.09
4662,848,2023-12-15,2024-03-21,5241.89
4663,4443,2024-04-12,2024-08-01,3294.6
4664,2927,2024-04-09,2024-07-12,1421.16
4665,15,2024-03-31,2024-04-29,6582.59
4666,4737,2024-06-20,2024-09-21,5632.58
4667,1495,2024-09-11,2024-09-15,3157.46
4668,1919,2024-08-08,2024-09-10,3814.48
4669,3151,2024-05-14,2024-08-27,110.05
4670,646,2024-01-19,2024-03-13,6846.4
4671,779,2024-02-16,2024-07-13,650.58
4672,4824,2023-10-29,2024-03-15,8962.49
4673,2238,2024-09-10,2024-09-13,566.55
4674,3839,2024-09-01,2024-09-11,6313.5
4675,3316,2024-05-30,2024-08-11,7412.13
4676,1990,2023-11-20,2024-07-31,548.71
4677,1734,2024-01-02,2024-04-21,8087.68
4678,4948,2023-12-25,2024-01-25,5832.72
4679,2898,2024-05-17,2024-08-15,3152.44
4680,3021,2023-11-01,2024-03-04,276.67
4681,1128,2024-08-24,2024-10-06,8705.24
4682,4154,2024-03-02,2024-04-25,8028.92
4683,1781,2024-07-18,2024-09-12,5802.46
4684,1327,2024-08-23,2024-09-25,8811.13
4685,936,2024-07-01,2024-10-06,6833.25
4686,1521,2023-10-25,2024-05-12,7999.08
4687,4884,2024-08-27,2024-09-21,3399.68
4688,712,2023-12-04,2024-06-20,1684.48
4689,16,2023-12-23,2024-08-16,1577.79
4690,4863,2024-06-16,2024-07-28,5953.67
4691,1168,2024-09-04,2024-09-05,4901.71
4692,3324,2024-04-27,2024-05-10,3624.24
4693,3894,2024-03-14,2024-05-21,3629.18
4694,701,2024-02-01,2024-03-08,9052.27
4695,1613,2024-05-15,2024-06-22,5115.9
4696,342,2024-06-25,2024-09-20,1506.71
4697,2299,2023-10-07,2023-12-26,2639.89
4698,2932,2024-03-07,2024-09-24,5362.46
4699,3186,2023-10-12,2023-10-23,3021.21
4700,3029,2023-12-14,2024-03-05,9799.58
4701,374,2023-12-23,2024-03-10,6413.73
4702,1574,2023-11-07,2024-08-14,5771.3
4703,1775,2023-12-05,2023-12-08,4797.06
4704,2436,2024-04-14,2024-07-20,2454.33
4705,584,2023-10-01,2024-02-25,6486.51
4706,2272,2024-01-27,2024-04-11,1863.98
4707,2033,2024-07-25,2024-10-01,3385.57
4708,1820,2024-04-23,2024-08-16,3480.96
4709,3090,2023-11-16,2023-11-23,4623.66
4710,4695,2024-05-17,2024-08-13,6007.95
4711,1643,2024-05-31,2024-09-04,2928.19
4712,616,2024-09-13,2024-09-27,7721.44
4713,46,2024-05-01,2024-06-13,5844.72
4714,4586,2024-04-18,2024-05-19,4678.4
4715,3285,2023-10-16,2023-12-01,3837.21
4716,184,2023-12-08,2024-09-19,2084.45
4717,3323,2024-03-29,2024-07-13,5482.75
4718,553,2024-03-26,2024-08-19,3285.08
4719,1100,2024-07-30,2024-08-29,3746.8
4720,936,2023-12-29,2024-05-21,9641.43
4721,3327,2024-06-09,2024-06-29,305.65
4722,4375,2023-10-26,2024-08-29,4332.45
4723,1349,2023-10-14,2024-03-07,5465.87
4724,4980,2024-05-29,2024-06-21,4736.36
4725,1755,2024-06-07,2024-10-05,9100.99
4726,1918,2024-03-29,2024-09-22,9456.05
4727,1226,2024-06-12,2024-08-25,2463.71
4728,687,2024-09-19,2024-10-02,8791.15
4729,3421,2024-01-29,2024-06-25,549.53
4730,3161,2024-03-24,2024-04-14,7181.92
4731,2719,2024-07-19,2024-09-04,4301.03
4732,6,2024-07-04,2024-08-11,7500.47
4733,681,2024-05-15,2024-09-29,3704.55
4734,1023,2024-04-28,2024-05-12,8944.0
4735,2046,2024-03-21,2024-07-06,3251.05
4736,3164,2024-09-18,2024-09-18,8076.81
4737,556,2024-02-22,2024-05-13,2568.3
4738,1449,2024-03-16,2024-05-26,6035.12
4739,1674,2023-10-06,2024-03-18,4109.76
4740,4572,2024-02-11,2024-07-15,7652.52
4741,2428,2023-12-21,2024-08-31,4214.57
4742,928,2024-05-05,2024-09-08,3490.32
4743,1944,2024-04-09,2024-04-25,9594.14
4744,155,2024-02-10,2024-06-06,3816.76
4745,896,2024-05-26,2024-09-09,1952.86
4746,2698,2024-04-22,2024-09-16,8379.44
4747,1802,2023-11-18,2024-10-02,2023.11
4748,3288,2024-04-01,2024-05-21,2907.99
4749,3208,2024-09-23,2024-10-02,5871.11
4750,196,2023-10-16,2024-04-02,1465.79
4751,962,2024-08-13,2024-09-21,3231.54
4752,2720,2024-04-09,2024-05-27,4258.4
4753,1005,2023-10-11,2024-09-20,6386.41
4754,4192,2023-11-30,2024-02-17,5985.88
4755,2207,2024-03-25,2024-08-21,7036.47
4756,4844,2023-12-03,2024-01-19,1260.6
4757,2788,2024-06-01,2024-07-12,9746.17
4758,2485,2023-12-21,2024-10-05,5112.09
4759,792,2024-05-18,2024-09-18,2271.68
4760,1625,2023-12-02,2024-01-17,7049.83
4761,4131,2024-06-28,2024-08-05,1920.53
4762,94,2024-06-05,2024-06-19,3901.22
4763,68,2024-05-17,2024-08-30,1083.79
4764,4578,2023-12-01,2024-08-04,8316.39
4765,4610,2023-12-10,2024-01-15,5517.41
4766,3995,2024-03-17,2024-07-01,5330.37
4767,4879,2024-01-28,2024-04-15,1558.09
4768,468,2023-10-05,2023-10-26,7422.24
4769,596,2024-05-13,2024-07-03,9743.06
4770,3281,2024-03-22,2024-08-01,2399.06
4771,3297,2024-02-13,2024-08-29,949.43
4772,4620,2023-10-06,2024-02-23,6111.88
4773,1363,2023-10-02,2024-10-04,6465.09
4774,1545,2024-04-11,2024-04-19,8647.14
4775,946,2024-03-25,2024-04-18,7581.02
4776,2296,2023-11-12,2024-06-08,762.97
4777,2692,2024-09-13,2024-10-03,3009.94
4778,1063,2024-03-23,2024-05-26,8782.64
4779,149,2024-03-29,2024-07-15,633.62
4780,4362,2023-11-09,2023-11-29,4976.99
4781,1057,2024-08-27,2024-09-16,4225.86
4782,3333,2024-09-22,2024-10-04,5138.08
4783,3435,2024-01-22,2024-09-21,380.93
4784,3426,2024-03-06,2024-04-17,1053.13
4785,346,2023-11-18,2024-09-23,8483.13
4786,3888,2024-01-22,2024-07-29,7083.88
4787,4946,2023-09-30,2024-05-14,6902.63
4788,53,2024-03-01,2024-03-31,7432.42
4789,344,2024-07-26,2024-09-25,8253.09
4790,2755,2024-05-25,2024-07-10,3383.62
4791,2595,2023-12-02,2024-08-10,8718.98
4792,791,2024-07-04,2024-08-18,5260.23
4793,3810,2024-04-11,2024-04-26,3987.69
4794,2190,2023-10-18,2024-07-10,7162.15
4795,3816,2024-05-15,2024-05-28,6369.81
4796,3546,2023-11-09,2024-07-29,9172.52
4797,30,2024-01-18,2024-05-26,3983.15
4798,2387,2024-07-09,2024-09-10,1901.85
4799,3043,2024-02-17,2024-05-04,4576.2
4800,2244,2023-10-13,2024-07-24,5955.24
4801,585,2024-03-10,2024-09-12,5610.71
4802,2557,2024-04-02,2024-05-26,6187.57
4803,3884,2024-04-26,2024-07-19,5148.9
4804,1998,2024-06-03,2024-08-30,9490.7
4805,4344,2024-05-10,2024-08-04,6507.58
4806,913,2024-07-21,2024-09-02,4178.06
4807,2373,2024-07-30,2024-07-30,3614.29
4808,437,2024-06-21,2024-07-31,2156.22
4809,1406,2024-06-10,2024-07-11,1086.69
4810,1836,2024-07-10,2024-07-28,1754.23
4811,1442,2023-11-20,2024-07-15,7747.02
4812,2788,2024-06-17,2024-07-20,9053.36
4813,381,2023-12-31,2024-01-15,9727.89
4814,2776,2023-10-27,2024-08-01,3589.45
4815,4131,2024-04-20,2024-08-01,3018.65
4816,3220,2024-05-15,2024-06-12,6091.5
4817,3482,2023-12-01,2023-12-03,5347.27
4818,3330,2023-11-25,2024-10-06,5528.89
4819,1137,2024-07-17,2024-07-26,6650.13
4820,3591,2024-06-15,2024-06-27,9495.3
4821,158,2024-06-20,2024-08-23,8774.99
4822,1404,2024-09-06,2024-09-16,8297.89
4823,425,2024-09-22,2024-09-24,963.19
4824,4552,2024-06-01,2024-07-27,1059.71
4825,1967,2024-03-18,2024-08-06,9309.4
4826,3301,2024-02-12,2024-10-01,1528.47
4827,3171,2024-01-11,2024-07-14,3222.02
4828,3931,2023-12-13,2024-05-28,1510.97
4829,2305,2024-08-22,2024-08-24,1318.03
4830,1632,2024-09-03,2024-09-10,3986.76
4831,302,2024-02-16,2024-04-14,3051.8
4832,407,2024-01-25,2024-05-08,6669.68
4833,2741,2023-12-10,2024-09-11,2828.36
4834,1706,2024-08-03,2024-08-16,1860.56
4835,3029,2024-07-19,2024-09-16,4511.37
4836,4611,2024-03-06,2024-09-26,257.52
4837,65,2024-08-14,2024-08-23,7133.24
4838,4124,2024-01-24,2024-06-28,378.88
4839,1727,2023-10-24,2024-07-02,2528.03
4840,4443,2024-06-10,2024-06-16,3683.77
4841,943,2024-03-29,2024-10-01,6225.5
4842,718,2023-10-19,2024-06-19,5260.02
4843,872,2024-07-19,2024-09-19,6003.18
4844,1407,2024-03-08,2024-03-25,883.81
4845,3780,2024-02-29,2024-05-21,5595.55
4846,4153,2023-10-19,2024-07-15,9693.17
4847,3917,2024-08-08,2024-09-09,6511.41
4848,94,2024-04-16,2024-09-21,1178.54
4849,711,2024-07-18,2024-08-25,9820.35
4850,2458,2024-06-23,2024-07-01,5953.58
4851,1875,2024-04-17,2024-06-01,1930.43
4852,102,2023-10-16,2024-05-16,8779.48
4853,2246,2024-07-01,2024-07-15,6650.24
4854,862,2024-09-11,2024-10-02,2996.91
4855,206,2024-02-20,2024-08-20,4465.72
4856,4477,2024-02-07,2024-09-15,5416.3
4857,1496,2024-01-16,2024-02-02,9382.78
4858,2537,2024-07-02,2024-07-15,3863.56
4859,3799,2023-10-28,2024-04-11,3266.16
4860,1454,2024-02-05,2024-04-08,9926.6
4861,3437,2024-02-10,2024-05-26,3452.31
4862,3954,2023-10-02,2024-03-01,2811.24
4863,3035,2024-03-02,2024-05-19,2624.66
4864,3987,2024-03-09,2024-09-10,6259.76
4865,1992,2024-04-02,2024-07-28,2156.11
4866,10,2024-03-28,2024-07-15,2376.33
4867,11,2023-10-30,2023-12-09,2863.99
4868,3642,2024-01-13,2024-06-07,1221.09
4869,159,2023-12-24,2024-10-03,6926.34
4870,4041,2024-01-26,2024-02-23,3298.42
4871,4610,2023-11-16,2024-07-27,144.06
4872,3381,2024-08-21,2024-08-31,6002.42
4873,4549,2024-01-27,2024-02-29,6929.76
4874,506,2024-04-26,2024-09-08,7734.12
4875,30,2023-11-11,2024-07-22,7582.92
4876,551,2024-02-05,2024-05-20,5430.36
4877,160,2024-09-10,2024-09-12,8055.54
4878,1880,2024-04-10,2024-04-30,1356.66
4879,3679,2023-11-25,2024-06-23,5771.91
4880,362,2024-06-25,2024-07-25,2842.95
4881,2860,2024-06-04,2024-07-01,4825.28
4882,3382,2024-09-21,2024-09-28,4769.64
4883,2407,2023-11-22,2024-03-14,7905.33
4884,1590,2024-04-07,2024-08-18,4344.54
4885,1042,2023-09-28,2024-01-22,7284.93
4886,3539,2023-11-12,2024-06-24,6852.19
4887,2215,2024-08-26,2024-09-01,187.74
4888,3173,2024-01-31,2024-05-08,734.26
4889,4621,2024-01-28,2024-09-25,8442.35
4890,3714,2024-02-06,2024-05-23,1619.99
4891,3785,2024-09-01,2024-09-14,1297.39
4892,321,2023-11-20,2024-09-03,1664.98
4893,789,2024-09-12,2024-09-27,8201.39
4894,217,2024-05-18,2024-07-10,4265.44
4895,479,2024-07-13,2024-10-01,4919.26
4896,2585,2024-01-25,2024-09-01,3918.54
4897,4716,2023-12-30,2024-02-10,2852.36
4898,73,2024-04-17,2024-05-14,1860.92
4899,3415,2024-08-11,2024-08-11,9016.99
4900,2001,2024-04-11,2024-05-09,5570.01
4901,1715,2023-10-14,2024-06-16,7317.25
4902,3960,2024-04-27,2024-07-09,1009.84
4903,483,2024-04-28,2024-08-09,6502.44
4904,3964,2024-02-27,2024-02-29,9709.38
4905,2297,2024-09-08,2024-10-06,9911.5
4906,418,2023-10-26,2024-01-12,1237.81
4907,2857,2024-03-02,2024-06-02,4632.86
4908,4255,2024-03-28,2024-07-18,9297.79
4909,2099,2024-05-17,2024-07-13,4855.22
4910,1357,2023-10-21,2024-04-29,3324.03
4911,4780,2024-08-28,2024-09-10,9427.88
4912,4420,2024-06-01,2024-09-01,1530.76
4913,644,2024-02-24,2024-05-23,5249.92
4914,2445,2024-08-31,2024-09-02,2732.83
4915,4868,2024-02-22,2024-05-07,528.41
4916,1617,2024-09-19,2024-10-02,3736.55
4917,181,2024-05-17,2024-08-08,6658.91
4918,1948,2024-09-17,2024-09-28,2173.78
4919,4730,2024-02-14,2024-06-05,1171.04
4920,841,2024-08-08,2024-08-25,4968.36
4921,2731,2024-05-07,2024-05-10,2621.0
4922,4245,2024-03-18,2024-09-12,8615.29
4923,3678,2024-07-02,2024-09-01,2944.53
4924,2918,2023-11-23,2024-06-02,7808.09
4925,4557,2024-08-26,2024-09-23,5280.68
4926,4104,2024-06-24,2024-08-10,3079.3
4927,1680,2024-06-14,2024-07-16,2711.75
4928,1219,2024-05-30,2024-06-06,2188.31
4929,2098,2024-03-08,2024-08-21,5892.3
4930,2936,2024-05-02,2024-07-23,1531.38
4931,429,2024-06-30,2024-07-27,786.95
4932,4311,2023-11-03,2024-02-02,3700.95
4933,4722,2024-08-19,2024-08-31,7735.08
4934,1233,2024-03-20,2024-06-10,4006.75
4935,4641,2024-08-31,2024-10-06,6972.74
4936,2124,2023-10-20,2024-02-28,494.78
4937,1891,2024-05-22,2024-05-25,1269.37
4938,4176,2023-10-20,2023-11-14,7653.32
4939,4334,2024-09-08,2024-09-20,8906.21
4940,689,2024-05-27,2024-06-15,1271.2
4941,4281,2024-03-26,2024-06-27,7196.86
4942,4993,2024-03-13,2024-05-14,2245.13
4943,2371,2024-02-11,2024-08-24,8117.76
4944,4023,2024-02-04,2024-04-25,4201.97
4945,624,2023-12-30,2024-03-01,7818.42
4946,3486,2023-10-13,2024-03-14,9485.73
4947,2822,2024-09-06,2024-09-14,7767.13
4948,1807,2024-02-29,2024-07-24,4281.07
4949,977,2023-10-19,2023-11-03,7059.65
4950,2959,2023-12-28,2024-04-29,5142.15
4951,593,2024-07-08,2024-07-13,3239.95
4952,4413,2024-03-04,2024-06-15,3213.94
4953,3215,2024-04-21,2024-09-10,3133.03
4954,1594,2024-05-12,2024-07-31,6164.86
4955,3953,2023-10-29,2024-09-12,117.2
